UNIQUE_ID;SOLD_DATE;SOLD_PRICE_EUR;ROOMS;BATHROOMS;SIZE_LIVING;SIZE_FULL;FLOORS;GARAGE;CONDITION_GRADE;SIZE_ABOVE;SIZE_BASEMENT;BUILT_DATE;RENOVATION_DATE;DISTRICT
1217989583;201504;440000;4;2;215;465;1;0;3;133;82;1994;0;XXIV
1218025725;201411;732500;3;3;229;959;2;0;3;229;0;1988;0;XLII
1218033204;201409;535000;2;2;140;477;1,5;0;3;140;0;1939;0;I
1218112283;201502;550000;3;3;179;614;2;0;3;179;0;2014;0;VII
1218120001;201406;279950;5;2;200;666;1;0;4;136;64;1970;0;LI
1218217443;201410;850000;4;3;321;604;2;0;3;228;93;1994;0;XII
1218420555;201503;500000;2;3;181;201;2;0;3;139;42;2012;0;XVIII
1218451883;201504;864000;4;3;346;9834;2;0;4;346;0;1984;0;XLI
1218457559;201409;255000;3;1;108;802;1;0;3;108;0;1923;0;X
1218459258;201405;321950;2;1;80;119;2;0;3;80;0;2007;0;XI
1218469139;201409;400000;1;1;49;1271;1;0;4;49;0;1949;0;XLI
1218516916;201408;333000;3;1;98;702;1;0;3;98;0;1951;0;XIV
1218607125;201411;307000;3;2;166;674;1;0;3;129;37;1980;0;XXXVIII
1218700385;201411;285000;1;1;98;5095;1;1;3;98;0;1935;0;XXXV
1218716470;201406;456000;4;2;155;918;1;0;5;155;0;1947;0;XV
1218828444;201407;269950;3;2;164;1191;1;0;4;136;28;1956;0;LXIX
1218838429;201406;845000;3;2;236;441;1,5;0;5;171;65;1930;0;XIX
1218839619;201410;365000;4;2;192;826;2;0;4;192;0;1986;0;XXXVIII
1218922650;201406;850830;3;3;192;1230;1,5;0;5;118;74;1910;0;XXIX
1218931278;201408;434900;3;2;141;1028;1;0;3;106;35;1983;0;XXXIII
1219109570;201407;633000;4;3;219;929;1;0;3;184;35;1977;0;XIV
1219135658;201407;2680000;5;3;399;1899;2;0;4;399;0;1985;0;XLVI
1219163601;201412;377000;3;2;156;686;1;0;3;107;49;1979;0;XXXIX
1219223546;201406;576000;4;3;227;2639;2;0;3;227;0;2002;0;LIV
1219267370;201407;1050000;4;3;209;319;1,5;0;3;139;70;1927;2013;XXII
1219340126;201504;1450000;4;4;322;797;2;0;3;232;90;2007;0;I
1219428791;201501;344000;3;2;116;96;3;0;3;116;0;2007;0;XXVIII
1219453056;201410;538000;2;2;;284;1;0;3;98;73;1929;1992;XXI
1219455259;201407;515000;3;3;219;1046;1;0;3;219;0;1990;0;LXVIII
1219471937;201504;631000;4;2;179;301;1,5;0;4;179;0;1911;0;XVI
1219587645;201409;1770000;4;3;370;952;2;0;3;370;0;2011;0;LXVII
1219641852;201406;295000;3;2;128;807;1;0;4;128;0;1966;0;IX
1219669926;201410;690000;4;4;277;199;2,5;0;3;231;46;2006;0;LIII
1219772913;201503;303000;3;2;124;81;3;0;3;124;0;2009;0;XIII
1219788187;201411;459800;3;2;157;1492;1;0;3;157;0;1984;0;XXXIII
1219795367;201503;300000;3;2;135;708;1;0;4;98;37;1955;0;VII
1219836343;201411;190000;3;2;102;878;1;0;3;102;0;1942;0;X
1219840637;201407;199900;5;2;167;1043;1;0;3;167;0;1967;0;LXX
1219893947;201410;260000;3;1;111;1033;1;0;3;111;0;1947;0;LVI
1219944367;201502;273000;3;1;145;725;1;0;3;145;0;1955;0;III
1219962808;201406;385000;3;2;;1041;1;0;4;151;63;1978;0;LII
1219990492;201505;1350000;4;2;186;346;1,5;0;4;169;17;1926;0;XXII
1220012841;201412;415000;3;2;138;676;1;0;3;101;37;1974;0;XLVIII
1220065756;201410;332544;2;2;159;389;1;0;3;159;0;1987;0;XL
1220128294;201406;155000;1;1;67;557;1;0;3;67;0;1940;0;XXIV
1220168806;201411;775000;4;3;284;634;2;0;3;284;0;2004;0;XLII
1220213482;201503;360000;2;1;216;1045;2;0;4;216;0;1942;0;X
1220244363;201409;484000;1;0;64;2159;1;0;4;64;0;1948;0;XLI
1220382071;201409;624500;6;3;281;2965;1;0;4;155;126;1980;0;XXXII
1220497751;201411;455000;3;2;121;892;1;0;4;121;0;1969;0;XLII
1220510376;201503;955000;4;3;346;628;2;0;3;346;0;2012;0;XLI
1220575778;201502;643000;4;3;211;780;2;0;3;211;0;1988;0;LIII
1220577248;201408;540000;3;3;128;95;2;0;3;108;20;2008;0;XVI
1220620374;201409;240000;4;2;175;892;1;0;5;95;80;1946;0;LXX
1220668846;201412;225000;3;2;102;483;1;0;3;102;0;1969;2014;XLIV
1220739030;201504;263000;3;1;116;702;1;0;3;116;0;1959;0;XXXVIII
1220781691;201505;568000;3;2;164;21853;1;0;3;164;0;1973;0;XLI
1220834846;201504;696000;3;3;155;745;1;0;5;109;46;1960;0;LXIII
1220839027;201411;469950;3;2;169;126;3;0;3;169;0;2014;0;XIV
1220877063;201405;364000;4;2;;801;1;0;4;124;62;1957;0;XIII
1220905413;201407;848750;6;4;294;465;2;0;3;294;0;1989;0;XXV
1220922618;201502;225900;3;1;140;818;1;0;4;94;46;1963;0;LXVIII
1221149131;201405;491300;3;2;163;1054;1;0;4;121;42;1987;0;XXXIII
1221149296;201410;414950;4;2;204;794;1;0;4;102;102;1918;1982;XIII
1221188031;201410;375000;5;3;249;781;2;0;3;168;81;1990;0;XXXVIII
1221208160;201502;153000;2;1;66;836;1;0;5;66;0;1943;0;VII
1221209363;201406;275000;2;1;72;450;1;0;4;72;0;1927;0;XIV
1221218438;201502;321027;4;2;262;1558;1;0;4;178;84;1966;0;LVII
1221246192;201505;345000;4;3;225;1067;1;0;3;127;98;1985;0;LXVIII
1221283230;201503;750000;4;2;;465;2;0;3;190;56;1949;0;XIX
1221321808;201408;278000;5;2;;906;1;0;3;102;99;1962;0;LXVIII
1221330300;201410;390000;4;2;180;1124;1;0;3;180;0;1962;0;XLIX
1221335435;201504;590000;3;3;159;267;2;0;3;159;0;2006;0;XX
1221358783;201405;379500;2;1;152;1610;1;0;3;78;74;1978;0;XLI
1221382225;201409;562500;5;3;271;588;2;0;3;271;0;2007;0;XXXVII
1221412509;201405;433000;4;2;170;892;1;0;4;94;76;1966;0;LXV
1221433462;201411;510000;2;1;129;515;1;0;3;86;43;1947;0;XXVII
1221501778;201405;270000;3;1;94;884;1;0;3;94;0;1969;0;XXXVII
1221536881;201406;605500;3;3;263;607;2;0;3;263;0;1989;0;XXXIV
1221563154;201503;469000;3;2;121;2100;1;0;3;121;0;1998;0;XXXIX
1221667635;201408;524500;3;2;147;295;1;0;4;84;63;1946;0;XIX
1221737385;201408;760000;4;3;271;734;2;0;3;271;0;2004;0;XLII
1221741185;201410;518000;4;3;263;1278;2;0;3;263;0;1993;0;LIX
1221850248;201503;568000;3;3;255;2090;2;0;3;255;0;1994;0;XXXVIII
1221893116;201409;465000;3;2;145;791;1;0;3;73;72;1969;0;XLVIII
1221896856;201409;360000;3;2;182;822;1;0;4;91;91;1940;0;IV
1221910652;201409;390000;3;2;110;715;1;0;4;110;0;1959;0;LXIV
1221923005;201504;659000;2;3;135;113;2;0;3;103;32;2015;0;XXV
1221961864;201503;537000;3;2;144;2509;1,5;0;3;144;0;1982;0;XXXIII
1222046634;201410;767250;4;3;202;232;2;0;3;159;43;1997;0;XXI
1222082502;201409;850000;4;3;;22258;1;0;2;253;253;1969;0;LXX
1222163714;201501;899000;4;2;213;3804;1;0;4;144;69;1960;0;LXIII
1222190919;201501;243500;2;1;84;466;1;0;3;84;0;1948;0;XVIII
1222195175;201405;618500;3;2;167;465;1;0;4;100;67;1942;0;XXI
1222225261;201407;374950;4;3;259;432;2;0;3;259;0;2004;0;XLVII
1222230064;201502;330000;3;1;106;680;1;0;3;106;0;1959;0;XXVI
1222315471;201406;665000;6;3;395;409;2,5;0;4;281;114;1902;0;XVIII
1222457041;201501;551100;3;1;133;803;1;0;5;133;0;1954;0;LXV
1222476502;201502;366400;4;2;190;1336;1;0;4;118;72;1977;0;XLIV
1222554555;201503;252000;4;2;144;1839;1;0;4;98;46;1969;0;LXX
1222757351;201406;813000;4;3;313;620;1;0;4;178;135;1948;0;XI
1222871871;201410;860000;4;5;375;780;2;0;3;299;76;2006;0;XLII
1222884371;201502;254000;3;2;154;761;2;0;4;154;0;1988;0;XLIV
1222936845;201407;627000;5;3;332;504;2;0;3;332;0;2005;0;XXXII
1223118044;201501;440000;5;3;242;338;2;0;3;193;49;2005;0;XVIII
1223148935;201409;232000;4;2;134;549;1;0;5;134;0;1943;0;XXXIX
1223164912;201405;250000;4;2;232;585;1;0;4;139;93;1961;0;L
1223249729;201412;390000;2;2;;87;2;0;3;89;8;2007;0;XVI
1223263845;201504;274800;3;2;131;185;2;0;3;131;0;2014;0;XXVI
1223338238;201410;610000;4;3;227;869;1;0;4;145;82;1976;0;LXV
1223396057;201405;168000;2;2;113;331;1,5;0;4;113;0;1976;0;II
1223402943;201410;255000;3;2;131;865;1;0;5;131;0;1960;0;LI
1223412768;201406;305000;3;2;196;712;1;0;4;126;70;1973;0;LVII
1223461481;201409;685000;3;2;;780;1;0;3;137;17;1959;0;XLV
1223493368;201407;650000;4;3;346;5342;1;0;3;175;171;2003;0;LX
1223569177;201503;655000;3;3;216;439;2;0;3;216;0;2004;0;XXXII
1223665188;201407;250000;3;1;92;749;1;0;4;92;0;1960;0;II
1223730763;201407;577500;3;3;186;674;2;0;3;186;0;1995;0;XLVIII
1223741609;201405;175000;3;2;114;1213;1;0;4;114;0;1962;0;LXX
1223762692;201503;1050000;3;1;173;4128;1;0;4;173;0;1947;0;XXXIII
1223771627;201503;789888;5;4;307;730;2;0;3;224;83;2001;0;LXV
1223775599;201410;355000;3;2;137;232;2;0;3;137;0;1991;0;XXVIII
1223814523;201504;172500;2;2;140;1922;1;0;2;116;24;1958;0;XXXVII
1223862455;201405;365250;3;2;138;420;2;0;3;138;0;2009;0;LIV
1223939548;201407;335000;2;1;134;821;1;0;3;78;56;1950;0;VIII
1223965395;201411;825000;4;3;238;372;2;0;5;150;88;1929;0;XIX
1223992713;201407;389500;3;3;125;81;3;0;3;118;7;2006;0;XII
1224038128;201409;1150000;3;3;294;2270;1;0;3;201;93;1991;0;LXV
1224088769;201501;282510;4;1;135;2995;1,5;0;4;135;0;1932;0;LII
1224097551;201504;372500;2;1;82;1017;1;0;4;82;0;1944;0;XIII
1224134023;201408;169000;3;2;146;599;1,5;0;4;146;0;1931;0;LVIII
1224179533;201504;482500;3;2;124;603;1;0;4;124;0;1954;0;XV
1224217906;201504;1000000;5;3;140;530;2;0;4;140;0;1946;0;XXVII
1224226544;201409;275000;4;2;186;808;1;0;5;94;92;1975;0;XLIV
1224298640;201410;182200;4;1;105;1294;1,5;0;3;105;0;1929;0;VI
1224358303;201411;605000;5;3;270;1239;2;0;4;270;0;1940;1991;X
1224434539;201504;180000;3;1;150;790;1,5;0;3;150;0;1959;0;L
1224470766;201408;571000;3;3;178;359;2;0;3;178;0;2005;0;LIII
1224503811;201502;289900;3;1;110;657;1;0;3;110;0;1944;0;IV
1224666240;201409;559950;5;3;;884;1;0;3;155;98;2014;0;VIII
1224673236;201411;720000;5;3;269;885;2;0;3;269;0;1989;0;LXV
1224722660;201502;970000;4;3;326;1153;2;0;4;326;0;1976;0;LXVI
1224751361;201407;1500000;4;4;410;1154;2;0;3;318;92;1996;0;LXV
1224787407;201410;265000;3;3;;956;1;0;4;106;19;1981;0;XLIV
1224817756;201409;600000;5;4;293;979;1;0;5;151;142;1974;0;LXI
1224838762;201410;1250000;2;3;215;308;2;0;3;215;0;2006;0;XVII
1224936944;201504;655000;4;3;268;4330;2;0;4;268;0;1981;0;XXXI
1224981493;201411;575000;3;3;211;892;2;0;3;211;0;1990;0;LXI
1224987114;201503;780000;4;2;210;1504;1;0;3;210;0;1984;0;LXV
1225022571;201504;319950;4;3;188;669;1,5;0;4;188;0;1954;0;XXXVI
1225124436;201407;588000;4;2;240;682;2;0;3;240;0;1977;0;LV
1225156624;201412;570000;3;2;127;307;2;0;5;127;0;1927;0;XXVII
1225175264;201501;775000;3;3;230;465;2;0;3;182;48;2014;0;XIX
1225285754;201504;599000;4;1;148;398;1,5;0;3;148;0;1924;0;XXVIII
1225287690;201406;843500;4;2;244;1531;2;0;4;244;0;1953;0;LXVII
1225364987;201502;348000;2;3;118;115;3;0;3;118;0;2008;0;XIX
1225453653;201407;538000;3;3;280;652;2;0;3;280;0;2009;0;XXXVII
1225503477;201409;408000;3;1;128;652;1,5;0;4;128;0;1925;0;XIX
1225541265;201503;781000;3;3;178;176;3;0;3;178;0;2000;0;XXVIII
1225579214;201406;250600;4;3;179;805;1;0;3;104;75;1981;0;LXX
1225588681;201411;495000;4;3;315;731;2;0;3;315;0;2014;0;III
1225651204;201407;384000;3;2;133;74;2;0;3;106;27;2011;0;XII
1225668145;201503;200000;3;2;109;934;1;0;4;109;0;1957;0;II
1225685496;201411;395000;4;2;208;658;1,5;0;3;208;0;1944;1992;XV
1225721000;201409;535000;3;2;;932;1;0;5;127;60;1952;0;VIII
1225721174;201406;218000;3;1;82;1691;1;0;4;82;0;1945;0;IV
1225727066;201411;207000;2;1;105;758;1;0;4;105;0;1952;0;VI
1225780112;201409;993000;4;2;;1376;2;0;5;231;33;1954;0;LXVII
1225963575;201411;440000;4;3;218;669;2;0;3;218;0;1989;0;XXXVII
1225983886;201408;1050000;3;3;316;476;2;0;3;214;102;2014;0;XXI
1225991518;201407;499100;3;2;151;475;1;0;3;151;0;1954;0;XXI
1226034545;201411;187000;2;2;95;961;1;0;4;95;0;1983;0;LVIII
1226065138;201406;285000;4;2;170;811;2;0;4;170;0;1991;0;LII
1226111623;201405;535800;4;3;177;538;2;0;3;177;0;1994;0;LIII
1226112619;201408;800000;2;1;98;813;1;0;4;98;0;1951;0;LXVII
1226126777;201503;539000;3;2;167;4087;2;0;3;167;0;1988;0;XXXI
1226138846;201406;420000;3;3;199;355;2;0;3;199;0;2005;0;LIII
1226238279;201405;589000;4;3;270;537;2;0;3;270;0;1998;0;XXXVI
1226248812;201503;325000;2;1;105;642;1,5;0;3;105;0;1945;0;VIII
1226398798;201504;429950;3;2;191;944;1;0;4;124;67;1967;0;VIII
1226443939;201408;263000;3;2;121;733;1;0;3;121;0;1968;0;XL
1226570855;201412;875000;3;3;169;636;1;0;4;169;0;1953;0;LXVII
1226575629;201409;285000;3;3;176;337;2;0;3;176;0;2005;0;XLVII
1226576836;201503;353000;3;3;237;559;2;0;3;237;0;2002;0;LII
1226679862;201408;889000;4;4;298;465;3;0;3;298;0;2014;0;XII
1226705249;201406;525000;4;3;281;615;2;0;3;281;0;2011;0;XXXVII
1226747890;201502;720000;3;2;127;185;3;0;3;127;0;2014;0;XXIX
1226783183;201406;500000;4;1;160;373;1,5;0;4;160;0;1904;0;XXV
1226839550;201503;605000;4;3;155;557;1;0;5;78;77;1917;0;XII
1226843041;201504;372000;4;3;234;892;2;0;3;234;0;1990;0;LI
1226878055;201407;195000;2;1;80;966;1;0;4;80;0;1983;0;XLIV
1226887573;201407;399700;4;2;123;446;1;0;4;81;42;1930;0;XXVI
1227036790;201501;460000;4;2;182;17685;1;0;2;182;0;1971;0;LV
1227055458;201410;605000;4;2;;325;1;0;4;100;74;1926;0;XXVIII
1227135679;201406;480000;4;2;206;604;2;0;4;206;0;1964;0;VII
1227197230;201405;420000;4;3;282;2241;2;0;3;282;0;1999;0;XXX
1227234625;201412;849000;5;3;;607;2;0;3;164;63;1951;2014;XXI
1227266499;201501;350000;3;3;190;1263;2;0;3;190;0;2009;0;XLIV
1227302279;201405;134000;2;2;91;465;2;0;3;91;0;1922;2003;LX
1227328644;201412;1250000;3;3;192;459;2;0;3;192;0;1930;0;XXII
1227451243;201405;1040000;4;4;362;780;2;0;3;362;0;2006;0;XLIX
1227461202;201412;285950;2;1;66;661;1;0;5;66;0;1942;0;X
1227539335;201409;420000;3;1;123;511;1;0;3;123;0;1955;0;XX
1227550985;201406;875000;3;4;302;557;2;0;3;232;70;2001;0;XII
1227557783;201406;370000;4;3;206;496;2;0;3;206;0;2001;0;XXXVII
1227587932;201408;679900;3;3;227;534;2;0;3;184;43;2000;0;XX
1227602262;201505;517500;3;3;167;365;2;0;3;167;0;1989;0;LIII
1227606890;201412;208000;2;1;89;1248;1;0;3;89;0;1951;0;VI
1227652065;201406;269500;3;2;171;689;1;0;4;115;56;1976;0;LI
1227720807;201503;339100;4;3;218;990;2;0;3;218;0;1992;0;XXX
1227721336;201410;610000;3;1;110;316;1,5;0;3;110;0;1907;0;XXIII
1227728788;201407;999000;4;3;291;1008;2;0;3;291;0;2013;0;XLIX
1227823621;201408;400000;4;4;311;899;1;0;3;199;112;1980;0;II
1227851383;201501;583000;4;3;315;977;2;0;3;315;0;1990;0;LXVIII
1227906583;201412;325000;6;3;246;1196;1;0;4;246;0;1977;0;LVIII
1227950691;201504;362000;4;3;;685;1;0;3;136;84;1985;0;XV
1227971828;201503;585000;4;3;262;521;2;0;3;262;0;2007;0;LIV
1228005820;201410;1150000;6;4;380;4603;2;0;3;288;92;1984;0;LXVI
1228010818;201407;509900;3;3;281;841;2;0;3;281;0;2009;0;XXXVII
1228049681;201407;360000;5;2;144;485;1,5;0;4;144;0;1941;0;XXIV
1228133435;201407;380000;3;2;163;1010;1;0;5;163;0;1968;0;XXXIX
1228162848;201409;400000;6;3;308;1449;1;0;4;154;154;1977;0;XXX
1228199848;201505;674725;4;3;251;944;2;0;3;251;0;1988;0;LIII
1228240491;201406;450000;4;2;201;403;1;0;4;117;84;1942;0;XIX
1228245892;201408;212000;3;2;98;857;1;0;4;98;0;1955;0;LXVIII
1228263431;201407;187000;2;1;78;1078;1;0;3;78;0;1952;0;VI
1228371145;201408;969950;3;3;263;348;3;0;3;263;0;2014;0;XIX
1228373535;201410;242000;5;2;;696;1;0;3;109;109;1951;0;III
1228386927;201407;442500;3;2;167;771;1;0;3;111;56;1957;0;XIII
1228429460;201406;430000;2;1;92;446;1;0;3;92;0;1947;0;XIX
1228439222;201406;663000;3;2;;360;1;0;5;80;58;1928;0;XIX
1228535950;201405;449950;4;3;216;404;2;0;3;216;0;2012;0;XXXVII
1228551601;201410;125000;3;1;85;676;1;0;4;85;0;1961;0;LXIX
1228615915;201409;237500;2;1;75;789;1;0;3;75;0;1949;0;VIII
1228642816;201502;370000;3;1;98;689;1;0;4;98;0;1906;0;V
1228669896;201406;905000;5;4;325;943;2;0;3;239;86;1996;0;LXV
1228743760;201407;1610000;4;3;;1691;2;1;3;347;162;1992;0;XVIII
1228766203;201409;690000;4;3;262;772;2;0;3;262;0;1990;0;XXXIII
1228801645;201406;1080000;4;4;325;813;1;0;5;199;126;1951;0;V
1228889012;201502;896000;4;3;331;4333;2;0;3;331;0;1992;0;XXXI
1228905794;201411;999000;3;3;263;46931;1;1;4;170;93;1962;0;XXXV
1228942279;201406;799000;3;3;266;413;2;0;3;266;0;2000;0;I
1228951788;201505;1580000;4;3;323;1857;2;0;4;244;79;1979;0;LXVII
1228971504;201406;725000;6;2;221;379;2;0;3;221;0;1917;0;XXVII
1229028727;201504;392500;3;1;102;711;1;0;3;102;0;1952;0;XIII
1229046281;201407;209950;4;1;151;780;1;0;3;151;0;1962;0;LVII
1229155503;201412;250000;3;2;205;1032;1,5;0;3;205;0;1934;0;VI
1229182345;201410;417500;5;3;;619;1;0;3;124;86;1995;0;XV
1229201745;201407;503045;3;3;145;209;2;0;3;145;0;2009;0;XXVIII
1229216837;201406;439800;3;2;104;641;1;0;5;104;0;1956;0;LXIV
1229217801;201502;547000;2;1;127;933;1,5;0;4;127;0;1922;0;XIII
1229284011;201409;275000;3;1;111;2528;1;0;5;111;0;1943;1989;XXXVII
1229370816;201505;378000;3;2;98;5342;1;0;3;98;0;1975;0;LVI
1229385212;201410;310000;1;1;62;457;1;0;3;62;0;1920;0;XIV
1229419498;201407;505000;2;1;115;5295;1;0;3;115;0;1962;0;XXXII
1229427708;201407;237000;3;1;108;570;1;0;4;108;0;1958;0;XXXIX
1229439340;201410;221900;3;1;110;525;1;0;3;110;0;1955;0;IV
1229455168;201505;324950;4;2;201;446;2;0;4;120;81;1929;0;XL
1229456394;201406;475000;4;3;184;1063;1;0;5;184;0;1952;0;VIII
1229478682;201411;664000;6;3;296;1133;2;0;4;296;0;1979;0;XLII
1229536678;201407;410000;5;3;270;539;2;0;3;270;0;2006;0;XLVII
1229549060;201407;1490000;4;4;;1215;2;0;3;398;84;1998;0;LXV
1229573676;201405;540000;3;2;137;157;2;0;3;93;44;2007;0;XXI
1229584262;201405;477000;4;3;160;583;2;0;3;160;0;1978;0;XVIII
1229648973;201412;476500;4;2;155;948;1;0;3;129;26;1953;0;XVIII
1229695264;201406;260000;2;1;104;525;1;0;3;104;0;1944;0;IV
1229713822;201503;919990;5;3;368;590;2;0;3;368;0;2014;0;XXXII
1229757108;201406;1190000;4;3;294;1226;2;0;5;294;0;1965;0;XLV
1229757818;201405;226500;3;2;152;1000;1;0;3;105;47;1988;0;XLIV
1229770487;201503;550000;3;3;187;210;2;0;3;129;58;2014;0;LIII
1229803241;201410;309500;3;1;116;680;1;0;3;116;0;1968;0;XXXVII
1229921610;201504;760000;3;2;131;1405;1;0;4;131;0;1950;0;LXVII
1230052251;201503;434500;3;2;153;740;1;0;4;153;0;1967;0;XLVIII
1230083265;201410;529950;2;3;139;109;2;0;3;106;33;2014;0;XXV
1230113660;201411;1250000;3;3;341;1719;1;0;3;235;106;1983;0;V
1230152645;201411;380000;2;1;91;316;1;0;3;91;0;1923;0;XXVII
1230217505;201503;825050;4;3;266;342;2;0;3;184;82;1925;1993;XXI
1230217714;201504;720000;3;3;262;1324;2;0;3;262;0;1991;0;XXXIII
1230284630;201405;651000;3;3;301;10068;2;0;4;301;0;1991;0;XLIV
1230340727;201407;600000;5;2;277;723;1;0;3;147;130;1960;0;XV
1230376053;201407;880000;6;3;;342;2;0;5;164;82;1922;0;XIV
1230407678;201502;160000;2;1;86;719;1;0;3;86;0;1933;0;VI
1230409690;201407;650000;3;2;144;465;1;0;3;116;28;1911;2011;XXV
1230542989;201405;309000;3;1;101;697;1,5;0;3;101;0;1918;0;XXVI
1230629944;201410;216650;3;4;;100;2;0;3;121;17;2007;0;XXIII
1230753224;201407;215000;4;2;150;897;1;0;5;150;0;1969;0;XLIV
1230803464;201410;530000;2;2;129;465;1;0;4;90;39;1954;0;XX
1230962310;201410;236000;4;3;151;284;2;0;3;151;0;2003;0;X
1231064343;201504;925000;3;2;;1003;1;0;3;99;50;1951;0;LXVII
1231165255;201410;1440000;4;2;224;557;1,5;0;3;224;0;1911;0;XXIII
1231201096;201502;565000;2;2;160;279;1;0;5;80;80;1925;0;XXVIII
1231240143;201412;381156;2;1;123;287;1;0;4;123;0;1908;0;XVIII
1231288282;201412;675000;3;2;192;263;2;0;3;138;54;1966;0;XII
1231295876;201504;2580000;5;3;444;1899;1;0;4;340;104;1975;0;XLVI
1231603801;201412;518000;4;2;;815;1;0;4;98;68;1951;0;XV
1231609828;201503;399900;3;2;117;1185;1;0;3;117;0;1979;0;XLVIII
1231668515;201410;207000;3;1;184;1740;1;0;4;119;65;1943;0;LXX
1231686761;201410;770000;7;2;303;757;2;0;5;303;0;1967;0;LXIII
1231727778;201505;269500;2;1;;372;1;0;3;68;19;1943;0;XXIV
1231793812;201406;349950;4;3;194;491;2;0;3;194;0;1989;0;XXXVIII
1231818753;201406;300000;4;1;127;790;1;0;3;127;0;1949;0;VIII
1231890848;201408;607500;4;3;279;753;2;0;3;279;0;1992;0;XV
1231935847;201504;330000;4;3;178;1119;1;0;3;178;0;1962;0;VI
1231951324;201504;367950;4;3;281;883;2;0;3;281;0;1989;0;LXX
1232018095;201504;291500;3;2;117;892;1;0;4;117;0;1988;0;XLIV
1232049500;201407;485000;4;3;259;725;2;0;3;259;0;2013;0;XLIII
1232051879;201412;585000;3;3;201;116;3;0;3;170;31;2010;0;XVII
1232056018;201406;324900;4;3;175;740;2;0;3;175;0;2000;0;XLVII
1232265846;201410;290000;4;3;172;527;2;0;3;172;0;1993;0;XLIV
1232334748;201409;325000;4;2;198;790;1;0;4;149;49;1975;0;LII
1232346953;201503;428750;3;1;;379;1;0;4;84;19;1929;0;XXVIII
1232381274;201411;249950;3;2;101;715;1;0;5;101;0;1966;0;XXXVIII
1232383158;201405;270000;3;2;133;832;1;0;4;133;0;1953;0;VII
1232468207;201409;196500;3;2;122;650;1;0;4;122;0;1979;0;LVII
1232551355;201411;440000;4;3;286;989;2;0;3;286;0;1993;0;XLIV
1232603337;201503;700000;3;3;289;11493;2;0;3;226;63;1995;0;XLVII
1232690791;201504;620000;4;2;;399;1,5;0;3;125;50;1918;0;XXVIII
1232777536;201410;310000;4;3;292;2053;1;0;4;169;123;1960;0;LVII
1232785404;201501;455000;2;2;95;106;3;0;3;95;0;2001;0;XXI
1232840375;201406;272500;3;2;131;708;1;0;4;131;0;1983;0;XXXVIII
1233004224;201410;640000;4;3;318;1983;2;0;3;318;0;2002;0;VII
1233034604;201407;303000;4;2;238;829;1;0;3;166;72;1976;0;LXX
1233072372;201405;1000000;4;3;396;1736;2;0;3;396;0;1996;0;XXXII
1233078275;201410;490000;2;1;92;465;1;0;3;92;0;1941;0;XX
1233087959;201405;1050000;3;4;407;3973;2;0;5;407;0;1983;0;XLII
1233092834;201406;525000;3;2;163;175;3;0;3;163;0;2001;0;XXV
1233260869;201408;672324;2;2;149;538;1,5;0;3;149;0;1940;0;XXVII
1233369038;201504;286651;3;3;170;464;2;0;3;170;0;2004;0;LXX
1233473208;201504;1850000;4;3;356;1112;1;1;3;220;136;1981;0;VIII
1233483430;201408;292000;2;1;82;511;1;0;3;82;0;1904;0;XVIII
1233614602;201411;398500;2;3;165;122;3;0;3;125;40;2005;0;XXVIII
1233756821;201405;267345;4;2;;759;1;0;4;150;84;1972;0;LVII
1233812112;201411;180000;3;1;94;797;1;0;4;94;0;1920;0;LXIX
1233882119;201408;595000;3;3;247;988;2;0;3;247;0;1991;0;LXI
1233886860;201505;750000;4;2;;372;1,5;0;3;147;45;1920;1990;XXVIII
1233970505;201408;510000;4;1;;669;1;0;3;82;17;1925;0;XVIII
1233978257;201407;452000;3;2;211;13840;1;0;4;118;93;1900;1980;XXXIX
1234051196;201407;650000;3;3;236;750;1;0;4;175;61;1937;0;V
1234057524;201411;1010000;4;4;311;349;2;0;3;237;74;2007;0;XIX
1234065200;201406;286000;3;3;102;70;2;0;3;72;30;2008;0;XXVI
1234108994;201406;681500;5;3;;1087;1;0;3;151;151;1964;0;LXIII
1234201334;201408;950000;3;3;375;1332;2;0;3;281;94;1986;0;XXXI
1234242257;201503;550000;3;3;162;286;2;0;3;162;0;2000;0;LIII
1234283859;201501;316000;3;3;138;379;2;0;3;138;0;1998;0;XXXVII
1234431054;201504;1350000;4;4;431;913;2;0;3;298;133;2007;0;LV
1234431064;201407;625000;4;2;131;416;1,5;0;3;131;0;1927;0;XXIII
1234794706;201412;438900;4;3;255;530;2;0;3;255;0;2006;0;XLVII
1234839578;201412;500000;3;2;145;107;3;0;3;145;0;2014;0;XVI
1234892855;201505;643950;3;2;164;197;3;0;3;164;0;2015;0;XX
1234967719;201504;560000;3;3;127;111;3;0;3;127;0;2003;0;XXV
1235050346;201504;420000;3;3;230;574;2;0;3;230;0;1999;0;LI
1235215838;201406;285000;3;3;174;377;2;0;3;174;0;2005;0;XLIV
1235300461;201407;445000;4;3;212;3909;2;0;3;212;0;1994;0;XLIV
1235357331;201409;655000;4;3;244;372;3;0;3;244;0;2002;0;XIX
1235357615;201407;468000;3;2;151;231;2;0;3;151;0;2004;0;XLI
1235441816;201409;660000;3;3;246;1045;2;0;3;246;0;2005;0;VIII
1235543129;201406;695000;4;4;326;870;2;0;3;326;0;2001;0;XXXVI
